;org:resource;ticket;phase;created;endtime;priority;issuetype;concept:name;time:timestamp;@@index;case:concept:name
776;Front End Developer; IMA  3817;AcP;2021-11-04 14:34:55.492000+00:00;2021-11-04 15:32:28.085000+00:00;Critical;Bug;AcP;2021-11-04 14:34:55.492000+00:00;991; IMA  3817
777;PO; IMA  3817;AcIog;2021-11-04 15:32:28.085000+00:00;2021-11-04 15:33:22.899000+00:00;Critical;Bug;AcIog;2021-11-04 15:32:28.085000+00:00;992; IMA  3817
778;PO; IMA  3817;AcD;2021-11-04 15:33:22.899000+00:00;2021-11-04 15:33:22.899000+00:00;Critical;Bug;AcD;2021-11-04 15:33:22.899000+00:00;993; IMA  3817
779;Front End Developer; IMA  3818;RFW;2021-11-02 11:54:07.901000+00:00;2021-11-02 11:54:17.491000+00:00;Major;Task;RFW;2021-11-02 11:54:07.901000+00:00;994; IMA  3818
780;Front End Developer; IMA  3818;WIog;2021-11-02 11:54:17.491000+00:00;2021-11-02 17:29:35.106000+00:00;Major;Task;WIog;2021-11-02 11:54:17.491000+00:00;995; IMA  3818
781;Front End Developer; IMA  3818;AcP;2021-11-02 17:29:35.106000+00:00;2021-11-02 17:30:10.732000+00:00;Major;Task;AcP;2021-11-02 17:29:35.106000+00:00;996; IMA  3818
782;Front End Developer; IMA  3818;AcIog;2021-11-02 17:30:10.732000+00:00;2021-11-02 17:34:57.236000+00:00;Major;Task;AcIog;2021-11-02 17:30:10.732000+00:00;997; IMA  3818
783;Front End Developer; IMA  3818;AcD;2021-11-02 17:34:57.236000+00:00;2021-11-02 17:34:57.236000+00:00;Major;Task;AcD;2021-11-02 17:34:57.236000+00:00;998; IMA  3818
784;Front End Developer; IMA  3819;RFW;2021-11-02 14:20:11.866000+00:00;2021-11-02 14:21:17.965000+00:00;Major;Task;RFW;2021-11-02 14:20:11.866000+00:00;999; IMA  3819
785;Front End Developer; IMA  3819;WIog;2021-11-02 14:21:17.965000+00:00;2021-11-02 17:29:02.928000+00:00;Major;Task;WIog;2021-11-02 14:21:17.965000+00:00;1000; IMA  3819
786;Front End Developer; IMA  3819;AcP;2021-11-02 17:29:02.928000+00:00;2021-11-02 17:30:08.693000+00:00;Major;Task;AcP;2021-11-02 17:29:02.928000+00:00;1001; IMA  3819
787;Front End Developer; IMA  3819;AcIog;2021-11-02 17:30:08.693000+00:00;2021-11-02 17:35:03.610000+00:00;Major;Task;AcIog;2021-11-02 17:30:08.693000+00:00;1002; IMA  3819
788;Front End Developer; IMA  3819;AcD;2021-11-02 17:35:03.610000+00:00;2021-11-02 17:35:03.610000+00:00;Major;Task;AcD;2021-11-02 17:35:03.610000+00:00;1003; IMA  3819
789;Front End Developer; IMA  3820;RFW;2021-11-02 15:51:37.440000+00:00;2021-11-02 15:51:45.009000+00:00;Major;Task;RFW;2021-11-02 15:51:37.440000+00:00;1004; IMA  3820
790;Front End Developer; IMA  3820;WIog;2021-11-02 15:51:45.009000+00:00;2021-11-02 17:27:29.533000+00:00;Major;Task;WIog;2021-11-02 15:51:45.009000+00:00;1005; IMA  3820
791;Front End Developer; IMA  3820;AcP;2021-11-02 17:27:29.533000+00:00;2021-11-02 17:30:06.889000+00:00;Major;Task;AcP;2021-11-02 17:27:29.533000+00:00;1006; IMA  3820
792;Front End Developer; IMA  3820;AcIog;2021-11-02 17:30:06.889000+00:00;2021-11-02 17:35:12.442000+00:00;Major;Task;AcIog;2021-11-02 17:30:06.889000+00:00;1007; IMA  3820
793;Front End Developer; IMA  3820;AcD;2021-11-02 17:35:12.442000+00:00;2021-11-02 17:35:12.442000+00:00;Major;Task;AcD;2021-11-02 17:35:12.442000+00:00;1008; IMA  3820
794;Front End Developer; IMA  3821;RFW;2021-11-02 16:32:12.309000+00:00;2021-11-02 16:32:16.689000+00:00;Major;Task;RFW;2021-11-02 16:32:12.309000+00:00;1009; IMA  3821
795;Front End Developer; IMA  3821;WIog;2021-11-02 16:32:16.689000+00:00;2021-11-02 17:28:00.427000+00:00;Major;Task;WIog;2021-11-02 16:32:16.689000+00:00;1010; IMA  3821
796;Front End Developer; IMA  3821;AcP;2021-11-02 17:28:00.427000+00:00;2021-11-02 17:30:04.056000+00:00;Major;Task;AcP;2021-11-02 17:28:00.427000+00:00;1011; IMA  3821
797;Front End Developer; IMA  3821;AcIog;2021-11-02 17:30:04.056000+00:00;2021-11-02 17:35:17.605000+00:00;Major;Task;AcIog;2021-11-02 17:30:04.056000+00:00;1012; IMA  3821
798;Front End Developer; IMA  3821;AcD;2021-11-02 17:35:17.605000+00:00;2021-11-02 17:35:17.605000+00:00;Major;Task;AcD;2021-11-02 17:35:17.605000+00:00;1013; IMA  3821
799;Front End Developer; IMA  3822;RFW;2021-11-02 16:51:15.676000+00:00;2021-11-02 16:51:19.610000+00:00;Major;Task;RFW;2021-11-02 16:51:15.676000+00:00;1014; IMA  3822
800;Front End Developer; IMA  3822;WIog;2021-11-02 16:51:19.610000+00:00;2021-11-02 17:28:31.723000+00:00;Major;Task;WIog;2021-11-02 16:51:19.610000+00:00;1015; IMA  3822
801;Front End Developer; IMA  3822;AcP;2021-11-02 17:28:31.723000+00:00;2021-11-02 17:30:00.492000+00:00;Major;Task;AcP;2021-11-02 17:28:31.723000+00:00;1016; IMA  3822
802;Front End Developer; IMA  3822;AcIog;2021-11-02 17:30:00.492000+00:00;2021-11-02 17:35:23.759000+00:00;Major;Task;AcIog;2021-11-02 17:30:00.492000+00:00;1017; IMA  3822
803;Front End Developer; IMA  3822;AcD;2021-11-02 17:35:23.759000+00:00;2021-11-02 17:35:23.759000+00:00;Major;Task;AcD;2021-11-02 17:35:23.759000+00:00;1018; IMA  3822
804;Front End Developer; IMA  3823;RFW;2021-11-03 14:34:21.557000+00:00;2021-11-03 14:34:26.423000+00:00;Major;Task;RFW;2021-11-03 14:34:21.557000+00:00;1019; IMA  3823
805;Front End Developer; IMA  3823;WIog;2021-11-03 14:34:26.423000+00:00;2021-11-04 10:57:37.267000+00:00;Major;Task;WIog;2021-11-03 14:34:26.423000+00:00;1020; IMA  3823
806;Front End Developer; IMA  3823;AcP;2021-11-04 10:57:37.267000+00:00;2021-11-04 10:57:52.352000+00:00;Major;Task;AcP;2021-11-04 10:57:37.267000+00:00;1021; IMA  3823
807;Front End Developer; IMA  3823;AcIog;2021-11-04 10:57:52.352000+00:00;2021-11-04 10:58:07.258000+00:00;Major;Task;AcIog;2021-11-04 10:57:52.352000+00:00;1022; IMA  3823
808;Front End Developer; IMA  3823;AcD;2021-11-04 10:58:07.258000+00:00;2021-11-04 10:58:07.258000+00:00;Major;Task;AcD;2021-11-04 10:58:07.258000+00:00;1023; IMA  3823
809;Front End Developer; IMA  3824;RFW;2021-11-04 10:58:32.907000+00:00;2021-11-04 10:58:41.298000+00:00;Major;Task;RFW;2021-11-04 10:58:32.907000+00:00;1024; IMA  3824
810;Front End Developer; IMA  3824;WIog;2021-11-04 10:58:41.298000+00:00;2021-11-04 16:08:27.740000+00:00;Major;Task;WIog;2021-11-04 10:58:41.298000+00:00;1025; IMA  3824
811;Front End Developer; IMA  3824;AcP;2021-11-04 16:08:27.740000+00:00;2021-11-04 16:08:32.137000+00:00;Major;Task;AcP;2021-11-04 16:08:27.740000+00:00;1026; IMA  3824
812;Front End Developer; IMA  3824;AcIog;2021-11-04 16:08:32.137000+00:00;2021-11-04 16:08:46.457000+00:00;Major;Task;AcIog;2021-11-04 16:08:32.137000+00:00;1027; IMA  3824
813;Front End Developer; IMA  3824;AcD;2021-11-04 16:08:46.457000+00:00;2021-11-04 16:08:46.457000+00:00;Major;Task;AcD;2021-11-04 16:08:46.457000+00:00;1028; IMA  3824
814;Front End Developer; IMA  3825;RFW;2021-11-04 10:58:35.447000+00:00;2021-11-04 15:34:59.625000+00:00;Major;Task;RFW;2021-11-04 10:58:35.447000+00:00;1029; IMA  3825
815;Front End Developer; IMA  3825;WIog;2021-11-04 15:34:59.625000+00:00;2021-11-04 15:35:34.385000+00:00;Major;Task;WIog;2021-11-04 15:34:59.625000+00:00;1030; IMA  3825
816;Front End Developer; IMA  3825;AcP;2021-11-04 15:35:34.385000+00:00;2021-11-04 15:36:25.689000+00:00;Major;Task;AcP;2021-11-04 15:35:34.385000+00:00;1031; IMA  3825
817;Front End Developer; IMA  3825;AcIog;2021-11-04 15:36:25.689000+00:00;2021-11-04 15:36:40.978000+00:00;Major;Task;AcIog;2021-11-04 15:36:25.689000+00:00;1032; IMA  3825
818;Front End Developer; IMA  3825;AcD;2021-11-04 15:36:40.978000+00:00;2021-11-04 15:36:40.978000+00:00;Major;Task;AcD;2021-11-04 15:36:40.978000+00:00;1033; IMA  3825
819;Front End Developer; IMA  3826;RFW;2021-11-03 12:59:33.605000+00:00;2021-11-03 12:59:40.696000+00:00;Major;Task;RFW;2021-11-03 12:59:33.605000+00:00;1034; IMA  3826
820;Front End Developer; IMA  3826;WIog;2021-11-03 12:59:40.696000+00:00;2021-11-03 14:32:56.004000+00:00;Major;Task;WIog;2021-11-03 12:59:40.696000+00:00;1035; IMA  3826
821;Front End Developer; IMA  3826;AcP;2021-11-03 14:32:56.004000+00:00;2021-11-03 14:33:07.119000+00:00;Major;Task;AcP;2021-11-03 14:32:56.004000+00:00;1036; IMA  3826
822;Front End Developer; IMA  3826;AcIog;2021-11-03 14:33:07.119000+00:00;2021-11-03 14:33:22.885000+00:00;Major;Task;AcIog;2021-11-03 14:33:07.119000+00:00;1037; IMA  3826
823;Front End Developer; IMA  3826;AcD;2021-11-03 14:33:22.885000+00:00;2021-11-03 14:33:22.885000+00:00;Major;Task;AcD;2021-11-03 14:33:22.885000+00:00;1038; IMA  3826
824;Team Lead; IMA  3828;RFW;2021-11-09 13:00:47.326000+00:00;2021-11-09 13:01:27.217000+00:00;Major;Story;RFW;2021-11-09 13:00:47.326000+00:00;1039; IMA  3828
825;Team Lead; IMA  3828;RF;2021-11-09 13:01:27.217000+00:00;2021-11-09 14:48:04.138000+00:00;Major;Story;RF;2021-11-09 13:01:27.217000+00:00;1040; IMA  3828
826;Front End Developer; IMA  3828;RFW;2021-11-09 14:48:04.138000+00:00;2021-11-09 16:18:36.680000+00:00;Major;Story;RFW;2021-11-09 14:48:04.138000+00:00;1041; IMA  3828
827;Front End Developer; IMA  3828;WIog;2021-11-09 16:18:36.680000+00:00;2021-12-16 11:24:54.086000+00:00;Major;Story;WIog;2021-11-09 16:18:36.680000+00:00;1042; IMA  3828
828;Front End Developer; IMA  3828;Closed;2021-12-16 11:24:54.086000+00:00;2021-12-16 11:24:54.086000+00:00;Major;Story;Closed;2021-12-16 11:24:54.086000+00:00;1043; IMA  3828
829;PO; IMA  3829;RF;2021-12-07 07:56:11.071000+00:00;2021-12-13 09:53:19.301000+00:00;Must;Story;RF;2021-12-07 07:56:11.071000+00:00;1044; IMA  3829
830;PO; IMA  3829;RFW;2021-12-13 09:53:19.301000+00:00;2021-12-16 11:25:23.150000+00:00;Must;Story;RFW;2021-12-13 09:53:19.301000+00:00;1045; IMA  3829
831;Front End Developer; IMA  3829;WIog;2021-12-16 11:25:23.150000+00:00;2022-01-31 12:45:52.764000+00:00;Must;Story;WIog;2021-12-16 11:25:23.150000+00:00;1046; IMA  3829
832;Front End Developer; IMA  3829;AcP;2022-01-31 12:45:52.764000+00:00;2022-02-01 12:15:59.945000+00:00;Must;Story;AcP;2022-01-31 12:45:52.764000+00:00;1047; IMA  3829
833;QA; IMA  3829;AcIog;2022-02-01 12:15:59.945000+00:00;2022-02-08 17:00:55.098000+00:00;Must;Story;AcIog;2022-02-01 12:15:59.945000+00:00;1048; IMA  3829
834;UX/UI; IMA  3829;AcD;2022-02-08 17:00:55.098000+00:00;2022-02-08 17:00:55.098000+00:00;Must;Story;AcD;2022-02-08 17:00:55.098000+00:00;1049; IMA  3829
835;PO; IMA  3834;RF;2021-11-08 10:14:55.502000+00:00;2021-11-22 15:33:53.854000+00:00;Must;Story;RF;2021-11-08 10:14:55.502000+00:00;1054; IMA  3834
836;PO; IMA  3834;Plan;2021-11-22 15:33:53.854000+00:00;2021-11-22 15:39:47.273000+00:00;Must;Story;Plan;2021-11-22 15:33:53.854000+00:00;1055; IMA  3834
837;PO; IMA  3834;RF;2021-11-22 15:39:47.273000+00:00;2021-11-23 14:07:05.429000+00:00;Must;Story;RF;2021-11-22 15:39:47.273000+00:00;1056; IMA  3834
838;PO; IMA  3834;Plan;2021-11-23 14:07:05.429000+00:00;2021-12-01 11:13:54.931000+00:00;Must;Story;Plan;2021-11-23 14:07:05.429000+00:00;1057; IMA  3834
839;PO; IMA  3834;RFW;2021-12-01 11:13:54.931000+00:00;2022-01-24 17:25:43.311000+00:00;Must;Story;RFW;2021-12-01 11:13:54.931000+00:00;1058; IMA  3834
840;Front End Developer; IMA  3834;WIog;2022-01-24 17:25:43.311000+00:00;2022-01-28 12:22:18.052000+00:00;Must;Story;WIog;2022-01-24 17:25:43.311000+00:00;1059; IMA  3834
841;Front End Developer; IMA  3834;AcP;2022-01-28 12:22:18.052000+00:00;2022-01-31 09:46:35.089000+00:00;Must;Story;AcP;2022-01-28 12:22:18.052000+00:00;1060; IMA  3834
842;QA; IMA  3834;AcIog;2022-01-31 09:46:35.089000+00:00;2022-02-07 12:36:25.951000+00:00;Must;Story;AcIog;2022-01-31 09:46:35.089000+00:00;1061; IMA  3834
843;QA; IMA  3834;AcD;2022-02-07 12:36:25.951000+00:00;2022-02-07 12:36:25.951000+00:00;Must;Story;AcD;2022-02-07 12:36:25.951000+00:00;1062; IMA  3834
844;Front End Developer; IMA  3837;RFW;2021-11-10 12:45:59.574000+00:00;2021-11-10 12:46:01.899000+00:00;Major;Bug;RFW;2021-11-10 12:45:59.574000+00:00;1072; IMA  3837
845;Front End Developer; IMA  3837;WIog;2021-11-10 12:46:01.899000+00:00;2021-11-10 12:46:45.435000+00:00;Major;Bug;WIog;2021-11-10 12:46:01.899000+00:00;1073; IMA  3837
846;Front End Developer; IMA  3837;AcP;2021-11-10 12:46:45.435000+00:00;2021-11-11 08:07:01.660000+00:00;Major;Bug;AcP;2021-11-10 12:46:45.435000+00:00;1074; IMA  3837
847;QA; IMA  3837;AcIog;2021-11-11 08:07:01.660000+00:00;2021-11-11 08:07:05.511000+00:00;Major;Bug;AcIog;2021-11-11 08:07:01.660000+00:00;1075; IMA  3837
848;QA; IMA  3837;AcD;2021-11-11 08:07:05.511000+00:00;2021-11-11 08:07:05.511000+00:00;Major;Bug;AcD;2021-11-11 08:07:05.511000+00:00;1076; IMA  3837
849;Front End Developer; IMA  3838;RFW;2022-01-11 16:08:37.674000+00:00;2022-01-11 16:08:49.645000+00:00;Major;Task;RFW;2022-01-11 16:08:37.674000+00:00;1077; IMA  3838
850;Front End Developer; IMA  3838;WIog;2022-01-11 16:08:49.645000+00:00;2022-02-24 12:20:00.930000+00:00;Major;Task;WIog;2022-01-11 16:08:49.645000+00:00;1078; IMA  3838
851;Front End Developer; IMA  3838;AcP;2022-02-24 12:20:00.930000+00:00;2022-03-28 12:16:21.731000+00:00;Major;Task;AcP;2022-02-24 12:20:00.930000+00:00;1079; IMA  3838
852;QA; IMA  3838;AcIog;2022-03-28 12:16:21.731000+00:00;2022-03-28 12:16:26.640000+00:00;Major;Task;AcIog;2022-03-28 12:16:21.731000+00:00;1080; IMA  3838
853;QA; IMA  3838;AcD;2022-03-28 12:16:26.640000+00:00;2022-03-28 12:16:26.640000+00:00;Major;Task;AcD;2022-03-28 12:16:26.640000+00:00;1081; IMA  3838
854;PO; IMA  3839;RFW;2021-11-11 11:27:44.029000+00:00;2021-11-11 16:00:23.525000+00:00;Blocker;Task;RFW;2021-11-11 11:27:44.029000+00:00;1082; IMA  3839
855;Front End Developer; IMA  3839;WIog;2021-11-11 16:00:23.525000+00:00;2021-11-12 11:30:30.031000+00:00;Blocker;Task;WIog;2021-11-11 16:00:23.525000+00:00;1083; IMA  3839
856;Front End Developer; IMA  3839;AcP;2021-11-12 11:30:30.031000+00:00;2021-11-12 11:49:30.558000+00:00;Blocker;Task;AcP;2021-11-12 11:30:30.031000+00:00;1084; IMA  3839
857;QA; IMA  3839;AcIog;2021-11-12 11:49:30.558000+00:00;2021-11-12 11:53:02.716000+00:00;Blocker;Task;AcIog;2021-11-12 11:49:30.558000+00:00;1085; IMA  3839
858;QA; IMA  3839;AcP;2021-11-12 11:53:02.716000+00:00;2021-11-12 15:03:34.496000+00:00;Blocker;Task;AcP;2021-11-12 11:53:02.716000+00:00;1086; IMA  3839
859;QA; IMA  3839;AcIog;2021-11-12 15:03:34.496000+00:00;2021-11-12 15:08:51.834000+00:00;Blocker;Task;AcIog;2021-11-12 15:03:34.496000+00:00;1087; IMA  3839
860;QA; IMA  3839;AcD;2021-11-12 15:08:51.834000+00:00;2021-11-12 15:08:51.834000+00:00;Blocker;Task;AcD;2021-11-12 15:08:51.834000+00:00;1088; IMA  3839
861;Data Analyst; IMA  3844;RF;2021-11-16 14:15:26.448000+00:00;2021-11-16 15:47:30.673000+00:00;Minor;Task;RF;2021-11-16 14:15:26.448000+00:00;1089; IMA  3844
862;PO; IMA  3844;RFW;2021-11-16 15:47:30.673000+00:00;2021-11-22 13:02:37.315000+00:00;Minor;Task;RFW;2021-11-16 15:47:30.673000+00:00;1090; IMA  3844
863;Front End Developer; IMA  3844;WIog;2021-11-22 13:02:37.315000+00:00;2021-11-24 20:13:19.257000+00:00;Minor;Task;WIog;2021-11-22 13:02:37.315000+00:00;1091; IMA  3844
864;Front End Developer; IMA  3844;AcP;2021-11-24 20:13:19.257000+00:00;2021-11-25 11:48:23.789000+00:00;Minor;Task;AcP;2021-11-24 20:13:19.257000+00:00;1092; IMA  3844
865;QA; IMA  3844;AcIog;2021-11-25 11:48:23.789000+00:00;2021-11-25 17:00:44.839000+00:00;Minor;Task;AcIog;2021-11-25 11:48:23.789000+00:00;1093; IMA  3844
866;QA; IMA  3844;AcD;2021-11-25 17:00:44.839000+00:00;2021-11-25 17:00:44.839000+00:00;Minor;Task;AcD;2021-11-25 17:00:44.839000+00:00;1094; IMA  3844
867;PO; IMA  3845;RF;2021-11-17 15:59:03.453000+00:00;2021-11-30 16:06:09.263000+00:00;Major;Task;RF;2021-11-17 15:59:03.453000+00:00;1095; IMA  3845
868;PO; IMA  3845;RFW;2021-11-30 16:06:09.263000+00:00;2021-12-13 09:31:55.553000+00:00;Major;Task;RFW;2021-11-30 16:06:09.263000+00:00;1096; IMA  3845
869;Front End Developer; IMA  3845;WIog;2021-12-13 09:31:55.553000+00:00;2021-12-16 13:29:13.298000+00:00;Major;Task;WIog;2021-12-13 09:31:55.553000+00:00;1097; IMA  3845
870;Front End Developer; IMA  3845;AcP;2021-12-16 13:29:13.298000+00:00;2021-12-22 10:26:36.730000+00:00;Major;Task;AcP;2021-12-16 13:29:13.298000+00:00;1098; IMA  3845
871;QA; IMA  3845;AcIog;2021-12-22 10:26:36.730000+00:00;2021-12-22 15:27:53.089000+00:00;Major;Task;AcIog;2021-12-22 10:26:36.730000+00:00;1099; IMA  3845
872;QA; IMA  3845;AcD;2021-12-22 15:27:53.089000+00:00;2021-12-22 15:27:53.089000+00:00;Major;Task;AcD;2021-12-22 15:27:53.089000+00:00;1100; IMA  3845
873;Front End Developer; IMA  3848;RFW;2022-01-25 11:46:36.226000+00:00;2022-02-07 11:13:53.204000+00:00;Major;Task;RFW;2022-01-25 11:46:36.226000+00:00;1109; IMA  3848
874;Front End Developer; IMA  3848;WIog;2022-02-07 11:13:53.204000+00:00;2022-02-09 19:14:33.759000+00:00;Major;Task;WIog;2022-02-07 11:13:53.204000+00:00;1110; IMA  3848
875;Front End Developer; IMA  3848;AcP;2022-02-09 19:14:33.759000+00:00;2022-02-15 10:01:43.280000+00:00;Major;Task;AcP;2022-02-09 19:14:33.759000+00:00;1111; IMA  3848
876;QA; IMA  3848;AcIog;2022-02-15 10:01:43.280000+00:00;2022-02-22 10:38:39.576000+00:00;Major;Task;AcIog;2022-02-15 10:01:43.280000+00:00;1112; IMA  3848
877;QA; IMA  3848;AcD;2022-02-22 10:38:39.576000+00:00;2022-02-22 10:38:39.576000+00:00;Major;Task;AcD;2022-02-22 10:38:39.576000+00:00;1113; IMA  3848
878;Data Analyst; IMA  3849;RFW;2021-11-19 15:36:37.789000+00:00;2021-11-22 13:57:45.997000+00:00;Major;Task;RFW;2021-11-19 15:36:37.789000+00:00;1114; IMA  3849
879;Front End Developer; IMA  3849;WIog;2021-11-22 13:57:45.997000+00:00;2021-11-23 14:30:07.768000+00:00;Major;Task;WIog;2021-11-22 13:57:45.997000+00:00;1115; IMA  3849
880;Front End Developer; IMA  3849;AcP;2021-11-23 14:30:07.768000+00:00;2021-11-23 15:58:42.663000+00:00;Major;Task;AcP;2021-11-23 14:30:07.768000+00:00;1116; IMA  3849
881;QA; IMA  3849;AcIog;2021-11-23 15:58:42.663000+00:00;2021-11-23 17:22:18.562000+00:00;Major;Task;AcIog;2021-11-23 15:58:42.663000+00:00;1117; IMA  3849
882;QA; IMA  3849;AcD;2021-11-23 17:22:18.562000+00:00;2021-11-23 17:22:18.562000+00:00;Major;Task;AcD;2021-11-23 17:22:18.562000+00:00;1118; IMA  3849
883;PO; IMA  3850;RF;2021-11-24 16:37:44.864000+00:00;2022-02-17 14:44:02.146000+00:00;Major;Auswertung;RF;2021-11-24 16:37:44.864000+00:00;1119; IMA  3850
884;Data Analyst; IMA  3850;RFW;2022-02-17 14:44:02.146000+00:00;2022-02-17 14:44:05.016000+00:00;Major;Auswertung;RFW;2022-02-17 14:44:02.146000+00:00;1120; IMA  3850
885;Data Analyst; IMA  3850;WIog;2022-02-17 14:44:05.016000+00:00;2022-02-17 14:44:10.807000+00:00;Major;Auswertung;WIog;2022-02-17 14:44:05.016000+00:00;1121; IMA  3850
886;Data Analyst; IMA  3850;AcP;2022-02-17 14:44:10.807000+00:00;2022-02-23 15:46:42.329000+00:00;Major;Auswertung;AcP;2022-02-17 14:44:10.807000+00:00;1122; IMA  3850
887;Data Analyst; IMA  3850;AcIog;2022-02-23 15:46:42.329000+00:00;2022-02-23 15:46:48.947000+00:00;Major;Auswertung;AcIog;2022-02-23 15:46:42.329000+00:00;1123; IMA  3850
888;Data Analyst; IMA  3850;AcD;2022-02-23 15:46:48.947000+00:00;2022-02-23 15:46:53.085000+00:00;Major;Auswertung;AcD;2022-02-23 15:46:48.947000+00:00;1124; IMA  3850
889;Data Analyst; IMA  3850;Closed;2022-02-23 15:46:53.085000+00:00;2022-02-23 15:46:53.085000+00:00;Major;Auswertung;Closed;2022-02-23 15:46:53.085000+00:00;1125; IMA  3850
890;PO; IMA  3851;RF;2022-01-11 14:45:05.690000+00:00;2022-01-25 13:37:01.806000+00:00;Major;Task;RF;2022-01-11 14:45:05.690000+00:00;1126; IMA  3851
891;PO; IMA  3851;RFW;2022-01-25 13:37:01.806000+00:00;2022-03-02 09:28:12.629000+00:00;Major;Task;RFW;2022-01-25 13:37:01.806000+00:00;1127; IMA  3851
892;Front End Developer; IMA  3851;WIog;2022-03-02 09:28:12.629000+00:00;2022-03-14 18:15:51.744000+00:00;Major;Task;WIog;2022-03-02 09:28:12.629000+00:00;1128; IMA  3851
893;Front End Developer; IMA  3851;AcP;2022-03-14 18:15:51.744000+00:00;2022-03-28 12:15:25.361000+00:00;Major;Task;AcP;2022-03-14 18:15:51.744000+00:00;1129; IMA  3851
894;QA; IMA  3851;AcIog;2022-03-28 12:15:25.361000+00:00;2022-03-29 12:44:34.602000+00:00;Major;Task;AcIog;2022-03-28 12:15:25.361000+00:00;1130; IMA  3851
895;QA; IMA  3851;AcD;2022-03-29 12:44:34.602000+00:00;2022-03-29 12:44:34.602000+00:00;Major;Task;AcD;2022-03-29 12:44:34.602000+00:00;1131; IMA  3851
896;Front End Developer; IMA  3853;RFW;2021-12-01 12:21:27.087000+00:00;2021-12-01 12:21:29.220000+00:00;Major;Task;RFW;2021-12-01 12:21:27.087000+00:00;1145; IMA  3853
897;Front End Developer; IMA  3853;WIog;2021-12-01 12:21:29.220000+00:00;2021-12-03 17:15:04.891000+00:00;Major;Task;WIog;2021-12-01 12:21:29.220000+00:00;1146; IMA  3853
898;Front End Developer; IMA  3853;AcP;2021-12-03 17:15:04.891000+00:00;2021-12-03 17:15:09.676000+00:00;Major;Task;AcP;2021-12-03 17:15:04.891000+00:00;1147; IMA  3853
899;Front End Developer; IMA  3853;AcIog;2021-12-03 17:15:09.676000+00:00;2021-12-03 17:15:14.279000+00:00;Major;Task;AcIog;2021-12-03 17:15:09.676000+00:00;1148; IMA  3853
900;Front End Developer; IMA  3853;AcD;2021-12-03 17:15:14.279000+00:00;2021-12-03 17:15:14.279000+00:00;Major;Task;AcD;2021-12-03 17:15:14.279000+00:00;1149; IMA  3853
901;Front End Developer; IMA  3854;RFW;2021-12-01 18:20:11.205000+00:00;2021-12-01 18:20:13.883000+00:00;Major;Task;RFW;2021-12-01 18:20:11.205000+00:00;1150; IMA  3854
902;Front End Developer; IMA  3854;WIog;2021-12-01 18:20:13.883000+00:00;2021-12-02 12:30:08.276000+00:00;Major;Task;WIog;2021-12-01 18:20:13.883000+00:00;1151; IMA  3854
903;Front End Developer; IMA  3854;AcP;2021-12-02 12:30:08.276000+00:00;2021-12-10 09:15:59.540000+00:00;Major;Task;AcP;2021-12-02 12:30:08.276000+00:00;1152; IMA  3854
904;QA; IMA  3854;AcIog;2021-12-10 09:15:59.540000+00:00;2021-12-10 09:16:08.055000+00:00;Major;Task;AcIog;2021-12-10 09:15:59.540000+00:00;1153; IMA  3854
905;QA; IMA  3854;AcP;2021-12-10 09:16:08.055000+00:00;2021-12-13 11:36:38.360000+00:00;Major;Task;AcP;2021-12-10 09:16:08.055000+00:00;1154; IMA  3854
906;QA; IMA  3854;AcIog;2021-12-13 11:36:38.360000+00:00;2021-12-13 11:37:53.277000+00:00;Major;Task;AcIog;2021-12-13 11:36:38.360000+00:00;1155; IMA  3854
907;QA; IMA  3854;AcD;2021-12-13 11:37:53.277000+00:00;2021-12-13 11:37:53.277000+00:00;Major;Task;AcD;2021-12-13 11:37:53.277000+00:00;1156; IMA  3854
908;Front End Developer; IMA  3856;RFW;2021-12-02 18:31:43.921000+00:00;2021-12-02 18:31:49.280000+00:00;Critical;Bug;RFW;2021-12-02 18:31:43.921000+00:00;1160; IMA  3856
909;Front End Developer; IMA  3856;WIog;2021-12-02 18:31:49.280000+00:00;2021-12-03 12:29:45.780000+00:00;Critical;Bug;WIog;2021-12-02 18:31:49.280000+00:00;1161; IMA  3856
